unique_id,ds,y
TOTAL/DELHI/DELHI-HYDERABAD,2024-09-01,123034.0
TOTAL/DELHI/DELHI-HYDERABAD,2024-10-01,126055.0
TOTAL/DELHI/DELHI-HYDERABAD,2024-11-01,147397.0
TOTAL/DELHI/DELHI-HYDERABAD,2024-12-01,146637.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-01-01,127462.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-02-01,131586.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-03-01,140650.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-04-01,127180.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-05-01,140072.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-06-01,130462.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-07-01,120111.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-08-01,118151.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-09-01,112842.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-10-01,124438.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-11-01,134940.0
TOTAL/DELHI/DELHI-HYDERABAD,2025-12-01,133107.0
TOTAL/DELHI/DELHI-HYDERABAD,2026-01-01,131514.0
TOTAL/DELHI/DELHI-HYDERABAD,2026-02-01,128909.0
TOTAL/DELHI/DELHI-IMPHAL,2015-04-01,5077.0
TOTAL/DELHI/DELHI-IMPHAL,2015-05-01,7147.0
TOTAL/DELHI/DELHI-IMPHAL,2015-06-01,6488.0
TOTAL/DELHI/DELHI-IMPHAL,2015-07-01,6046.0
TOTAL/DELHI/DELHI-IMPHAL,2015-08-01,5101.0
TOTAL/DELHI/DELHI-IMPHAL,2015-09-01,5884.0
TOTAL/DELHI/DELHI-IMPHAL,2015-10-01,4108.0
TOTAL/DELHI/DELHI-IMPHAL,2015-11-01,6957.0
TOTAL/DELHI/DELHI-IMPHAL,2015-12-01,8137.0
TOTAL/DELHI/DELHI-IMPHAL,2016-01-01,5003.0
TOTAL/DELHI/DELHI-IMPHAL,2016-02-01,4934.0
TOTAL/DELHI/DELHI-IMPHAL,2016-03-01,5914.0
TOTAL/DELHI/DELHI-IMPHAL,2016-04-01,5180.0
TOTAL/DELHI/DELHI-IMPHAL,2016-05-01,6972.0
TOTAL/DELHI/DELHI-IMPHAL,2016-06-01,5972.0
TOTAL/DELHI/DELHI-IMPHAL,2016-07-01,4705.0
TOTAL/DELHI/DELHI-IMPHAL,2016-08-01,4560.0
TOTAL/DELHI/DELHI-IMPHAL,2016-09-01,3340.0
TOTAL/DELHI/DELHI-IMPHAL,2016-10-01,5005.0
TOTAL/DELHI/DELHI-IMPHAL,2016-11-01,5269.0
TOTAL/DELHI/DELHI-IMPHAL,2016-12-01,7731.0
TOTAL/DELHI/DELHI-IMPHAL,2017-01-01,5437.0
TOTAL/DELHI/DELHI-IMPHAL,2017-02-01,5130.0
TOTAL/DELHI/DELHI-IMPHAL,2017-03-01,5726.0
TOTAL/DELHI/DELHI-IMPHAL,2017-04-01,4377.0
TOTAL/DELHI/DELHI-IMPHAL,2017-05-01,6212.0
TOTAL/DELHI/DELHI-IMPHAL,2017-06-01,5879.0
TOTAL/DELHI/DELHI-IMPHAL,2017-07-01,4506.0
TOTAL/DELHI/DELHI-IMPHAL,2017-08-01,4300.0
TOTAL/DELHI/DELHI-IMPHAL,2017-09-01,3820.0
TOTAL/DELHI/DELHI-IMPHAL,2017-10-01,4485.0
TOTAL/DELHI/DELHI-IMPHAL,2017-11-01,4757.0
TOTAL/DELHI/DELHI-IMPHAL,2017-12-01,6835.0
TOTAL/DELHI/DELHI-IMPHAL,2018-01-01,5459.0
TOTAL/DELHI/DELHI-IMPHAL,2018-02-01,5001.0
TOTAL/DELHI/DELHI-IMPHAL,2018-03-01,6247.0
TOTAL/DELHI/DELHI-IMPHAL,2018-04-01,9800.0
TOTAL/DELHI/DELHI-IMPHAL,2018-05-01,11843.0
TOTAL/DELHI/DELHI-IMPHAL,2018-06-01,14622.0
TOTAL/DELHI/DELHI-IMPHAL,2018-07-01,11729.0
TOTAL/DELHI/DELHI-IMPHAL,2018-08-01,9017.0
TOTAL/DELHI/DELHI-IMPHAL,2018-09-01,10005.0
TOTAL/DELHI/DELHI-IMPHAL,2018-10-01,12718.0
TOTAL/DELHI/DELHI-IMPHAL,2018-11-01,15775.0
TOTAL/DELHI/DELHI-IMPHAL,2018-12-01,18654.0
TOTAL/DELHI/DELHI-IMPHAL,2019-01-01,14306.0
TOTAL/DELHI/DELHI-IMPHAL,2019-02-01,12963.0
TOTAL/DELHI/DELHI-IMPHAL,2019-03-01,14435.0
TOTAL/DELHI/DELHI-IMPHAL,2019-04-01,11956.0
TOTAL/DELHI/DELHI-IMPHAL,2019-05-01,14515.0
TOTAL/DELHI/DELHI-IMPHAL,2019-06-01,11402.0
TOTAL/DELHI/DELHI-IMPHAL,2019-07-01,11185.0
TOTAL/DELHI/DELHI-IMPHAL,2019-08-01,9716.0
TOTAL/DELHI/DELHI-IMPHAL,2019-09-01,9586.0
TOTAL/DELHI/DELHI-IMPHAL,2019-10-01,13188.0
TOTAL/DELHI/DELHI-IMPHAL,2019-11-01,9567.0
TOTAL/DELHI/DELHI-IMPHAL,2019-12-01,10840.0
TOTAL/DELHI/DELHI-IMPHAL,2020-01-01,8725.0
TOTAL/DELHI/DELHI-IMPHAL,2020-02-01,9522.0
TOTAL/DELHI/DELHI-IMPHAL,2020-03-01,8161.0
TOTAL/DELHI/DELHI-IMPHAL,2020-04-01,4660.0
TOTAL/DELHI/DELHI-IMPHAL,2020-05-01,1159.0
TOTAL/DELHI/DELHI-IMPHAL,2020-06-01,4625.0
TOTAL/DELHI/DELHI-IMPHAL,2020-07-01,3610.0
TOTAL/DELHI/DELHI-IMPHAL,2020-08-01,2638.0
TOTAL/DELHI/DELHI-IMPHAL,2020-09-01,4878.0
TOTAL/DELHI/DELHI-IMPHAL,2020-10-01,6662.0
TOTAL/DELHI/DELHI-IMPHAL,2020-11-01,8317.0
TOTAL/DELHI/DELHI-IMPHAL,2020-12-01,12084.0
TOTAL/DELHI/DELHI-IMPHAL,2021-01-01,8631.0
TOTAL/DELHI/DELHI-IMPHAL,2021-02-01,8269.0
TOTAL/DELHI/DELHI-IMPHAL,2021-03-01,10404.0
TOTAL/DELHI/DELHI-IMPHAL,2021-04-01,9482.0
TOTAL/DELHI/DELHI-IMPHAL,2021-05-01,7490.5
TOTAL/DELHI/DELHI-IMPHAL,2021-06-01,5499.0
TOTAL/DELHI/DELHI-IMPHAL,2021-07-01,5695.0
TOTAL/DELHI/DELHI-IMPHAL,2021-08-01,6121.0
TOTAL/DELHI/DELHI-IMPHAL,2021-09-01,5920.0
TOTAL/DELHI/DELHI-IMPHAL,2021-10-01,7503.0
TOTAL/DELHI/DELHI-IMPHAL,2021-11-01,7952.0
TOTAL/DELHI/DELHI-IMPHAL,2021-12-01,8156.0
TOTAL/DELHI/DELHI-IMPHAL,2022-01-01,6548.0
TOTAL/DELHI/DELHI-IMPHAL,2022-02-01,6276.0
TOTAL/DELHI/DELHI-IMPHAL,2022-03-01,8163.0
TOTAL/DELHI/DELHI-IMPHAL,2022-04-01,8687.0
TOTAL/DELHI/DELHI-IMPHAL,2022-05-01,9865.0
TOTAL/DELHI/DELHI-IMPHAL,2022-06-01,9771.0
TOTAL/DELHI/DELHI-IMPHAL,2022-07-01,8868.0
TOTAL/DELHI/DELHI-IMPHAL,2022-08-01,8387.0
TOTAL/DELHI/DELHI-IMPHAL,2022-09-01,9157.0
TOTAL/DELHI/DELHI-IMPHAL,2022-10-01,8938.0
TOTAL/DELHI/DELHI-IMPHAL,2022-11-01,9938.0
TOTAL/DELHI/DELHI-IMPHAL,2022-12-01,8454.0
TOTAL/DELHI/DELHI-IMPHAL,2023-01-01,7277.0
TOTAL/DELHI/DELHI-IMPHAL,2023-02-01,8991.0
TOTAL/DELHI/DELHI-IMPHAL,2023-03-01,10517.0
TOTAL/DELHI/DELHI-IMPHAL,2023-04-01,9900.0
TOTAL/DELHI/DELHI-IMPHAL,2023-05-01,8214.0
TOTAL/DELHI/DELHI-IMPHAL,2023-06-01,8484.0
TOTAL/DELHI/DELHI-IMPHAL,2023-07-01,9059.0
TOTAL/DELHI/DELHI-IMPHAL,2023-08-01,9219.0
TOTAL/DELHI/DELHI-IMPHAL,2023-09-01,8374.0
TOTAL/DELHI/DELHI-IMPHAL,2023-10-01,8602.0
TOTAL/DELHI/DELHI-IMPHAL,2023-11-01,9085.0
TOTAL/DELHI/DELHI-IMPHAL,2023-12-01,9551.0
TOTAL/DELHI/DELHI-IMPHAL,2024-01-01,7719.0
TOTAL/DELHI/DELHI-IMPHAL,2024-02-01,7227.0
TOTAL/DELHI/DELHI-IMPHAL,2024-03-01,7244.0
TOTAL/DELHI/DELHI-IMPHAL,2024-04-01,7023.0
TOTAL/DELHI/DELHI-IMPHAL,2024-05-01,7595.0
TOTAL/DELHI/DELHI-IMPHAL,2024-06-01,8167.0
TOTAL/DELHI/DELHI-IMPHAL,2024-07-01,7756.0
TOTAL/DELHI/DELHI-IMPHAL,2024-08-01,8157.0
TOTAL/DELHI/DELHI-IMPHAL,2024-09-01,7485.0
TOTAL/DELHI/DELHI-IMPHAL,2024-10-01,7072.0
TOTAL/DELHI/DELHI-IMPHAL,2024-11-01,8795.0
TOTAL/DELHI/DELHI-IMPHAL,2024-12-01,8379.0
TOTAL/DELHI/DELHI-IMPHAL,2025-01-01,6783.0
TOTAL/DELHI/DELHI-IMPHAL,2025-02-01,8068.0
TOTAL/DELHI/DELHI-IMPHAL,2025-03-01,10530.0
TOTAL/DELHI/DELHI-IMPHAL,2025-04-01,10892.0
TOTAL/DELHI/DELHI-IMPHAL,2025-05-01,11064.0
TOTAL/DELHI/DELHI-IMPHAL,2025-06-01,9111.0
TOTAL/DELHI/DELHI-IMPHAL,2025-07-01,7295.0
TOTAL/DELHI/DELHI-IMPHAL,2025-08-01,8386.0
TOTAL/DELHI/DELHI-IMPHAL,2025-09-01,7912.0
TOTAL/DELHI/DELHI-IMPHAL,2025-10-01,10438.0
TOTAL/DELHI/DELHI-IMPHAL,2025-11-01,14977.0
TOTAL/DELHI/DELHI-IMPHAL,2025-12-01,15382.0
TOTAL/DELHI/DELHI-IMPHAL,2026-01-01,15451.0
TOTAL/DELHI/DELHI-IMPHAL,2026-02-01,13747.0
TOTAL/DELHI/DELHI-INDORE,2015-04-01,18609.0
TOTAL/DELHI/DELHI-INDORE,2015-05-01,19250.0
TOTAL/DELHI/DELHI-INDORE,2015-06-01,19377.0
TOTAL/DELHI/DELHI-INDORE,2015-07-01,18483.0
TOTAL/DELHI/DELHI-INDORE,2015-08-01,18947.0
TOTAL/DELHI/DELHI-INDORE,2015-09-01,17624.0
TOTAL/DELHI/DELHI-INDORE,2015-10-01,18369.0
TOTAL/DELHI/DELHI-INDORE,2015-11-01,20077.0
TOTAL/DELHI/DELHI-INDORE,2015-12-01,22517.0
TOTAL/DELHI/DELHI-INDORE,2016-01-01,20592.0
TOTAL/DELHI/DELHI-INDORE,2016-02-01,20050.0
TOTAL/DELHI/DELHI-INDORE,2016-03-01,20538.0
TOTAL/DELHI/DELHI-INDORE,2016-04-01,22981.0
TOTAL/DELHI/DELHI-INDORE,2016-05-01,29715.0
TOTAL/DELHI/DELHI-INDORE,2016-06-01,24110.0
TOTAL/DELHI/DELHI-INDORE,2016-07-01,24355.0
TOTAL/DELHI/DELHI-INDORE,2016-08-01,24201.0
TOTAL/DELHI/DELHI-INDORE,2016-09-01,22488.0
TOTAL/DELHI/DELHI-INDORE,2016-10-01,21331.0
TOTAL/DELHI/DELHI-INDORE,2016-11-01,26315.0
TOTAL/DELHI/DELHI-INDORE,2016-12-01,28751.0
TOTAL/DELHI/DELHI-INDORE,2017-01-01,24744.0
TOTAL/DELHI/DELHI-INDORE,2017-02-01,23695.0
TOTAL/DELHI/DELHI-INDORE,2017-03-01,25753.0
TOTAL/DELHI/DELHI-INDORE,2017-04-01,26098.0
TOTAL/DELHI/DELHI-INDORE,2017-05-01,29081.0
TOTAL/DELHI/DELHI-INDORE,2017-06-01,28496.0
TOTAL/DELHI/DELHI-INDORE,2017-07-01,27426.0
TOTAL/DELHI/DELHI-INDORE,2017-08-01,25933.0
TOTAL/DELHI/DELHI-INDORE,2017-09-01,25053.0
TOTAL/DELHI/DELHI-INDORE,2017-10-01,29158.0
TOTAL/DELHI/DELHI-INDORE,2017-11-01,28381.0
TOTAL/DELHI/DELHI-INDORE,2017-12-01,28978.0
TOTAL/DELHI/DELHI-INDORE,2018-01-01,26292.0
TOTAL/DELHI/DELHI-INDORE,2018-02-01,27329.0
TOTAL/DELHI/DELHI-INDORE,2018-03-01,31913.0
TOTAL/DELHI/DELHI-INDORE,2018-04-01,31228.0
TOTAL/DELHI/DELHI-INDORE,2018-05-01,31824.0
TOTAL/DELHI/DELHI-INDORE,2018-06-01,31775.0
TOTAL/DELHI/DELHI-INDORE,2018-07-01,31660.0
TOTAL/DELHI/DELHI-INDORE,2018-08-01,29820.0
TOTAL/DELHI/DELHI-INDORE,2018-09-01,31268.0
TOTAL/DELHI/DELHI-INDORE,2018-10-01,28533.0
TOTAL/DELHI/DELHI-INDORE,2018-11-01,28380.0
TOTAL/DELHI/DELHI-INDORE,2018-12-01,33060.0
TOTAL/DELHI/DELHI-INDORE,2019-01-01,29137.0
TOTAL/DELHI/DELHI-INDORE,2019-02-01,26169.0
TOTAL/DELHI/DELHI-INDORE,2019-03-01,25297.0
TOTAL/DELHI/DELHI-INDORE,2019-04-01,27292.0
TOTAL/DELHI/DELHI-INDORE,2019-05-01,29137.0
TOTAL/DELHI/DELHI-INDORE,2019-06-01,32437.0
TOTAL/DELHI/DELHI-INDORE,2019-07-01,32109.0
TOTAL/DELHI/DELHI-INDORE,2019-08-01,31809.0
TOTAL/DELHI/DELHI-INDORE,2019-09-01,31032.0
TOTAL/DELHI/DELHI-INDORE,2019-10-01,33526.0
TOTAL/DELHI/DELHI-INDORE,2019-11-01,45789.0
TOTAL/DELHI/DELHI-INDORE,2019-12-01,46932.0
TOTAL/DELHI/DELHI-INDORE,2020-01-01,43470.0
TOTAL/DELHI/DELHI-INDORE,2020-02-01,47615.0
TOTAL/DELHI/DELHI-INDORE,2020-03-01,30436.0
TOTAL/DELHI/DELHI-INDORE,2020-04-01,15645.5
TOTAL/DELHI/DELHI-INDORE,2020-05-01,855.0
TOTAL/DELHI/DELHI-INDORE,2020-06-01,5327.0
TOTAL/DELHI/DELHI-INDORE,2020-07-01,5918.0
TOTAL/DELHI/DELHI-INDORE,2020-08-01,8798.0
TOTAL/DELHI/DELHI-INDORE,2020-09-01,8645.0
TOTAL/DELHI/DELHI-INDORE,2020-10-01,12773.0
TOTAL/DELHI/DELHI-INDORE,2020-11-01,17971.0
TOTAL/DELHI/DELHI-INDORE,2020-12-01,23851.0
TOTAL/DELHI/DELHI-INDORE,2021-01-01,19966.0
TOTAL/DELHI/DELHI-INDORE,2021-02-01,21851.0
TOTAL/DELHI/DELHI-INDORE,2021-03-01,20566.0
TOTAL/DELHI/DELHI-INDORE,2021-04-01,14943.0
TOTAL/DELHI/DELHI-INDORE,2021-05-01,12752.0
TOTAL/DELHI/DELHI-INDORE,2021-06-01,10561.0
TOTAL/DELHI/DELHI-INDORE,2021-07-01,18448.0
TOTAL/DELHI/DELHI-INDORE,2021-08-01,25821.0
TOTAL/DELHI/DELHI-INDORE,2021-09-01,25078.0
TOTAL/DELHI/DELHI-INDORE,2021-10-01,28230.0
TOTAL/DELHI/DELHI-INDORE,2021-11-01,30762.0
TOTAL/DELHI/DELHI-INDORE,2021-12-01,33836.0
TOTAL/DELHI/DELHI-INDORE,2022-01-01,16902.0
TOTAL/DELHI/DELHI-INDORE,2022-02-01,25253.0
TOTAL/DELHI/DELHI-INDORE,2022-03-01,33840.0
TOTAL/DELHI/DELHI-INDORE,2022-04-01,31096.0
TOTAL/DELHI/DELHI-INDORE,2022-05-01,30815.0
TOTAL/DELHI/DELHI-INDORE,2022-06-01,31120.0
TOTAL/DELHI/DELHI-INDORE,2022-07-01,26078.0
TOTAL/DELHI/DELHI-INDORE,2022-08-01,27288.0
TOTAL/DELHI/DELHI-INDORE,2022-09-01,27729.0
TOTAL/DELHI/DELHI-INDORE,2022-10-01,32165.0
TOTAL/DELHI/DELHI-INDORE,2022-11-01,34220.0
TOTAL/DELHI/DELHI-INDORE,2022-12-01,35568.0
TOTAL/DELHI/DELHI-INDORE,2023-01-01,32793.0
TOTAL/DELHI/DELHI-INDORE,2023-02-01,32849.0
TOTAL/DELHI/DELHI-INDORE,2023-03-01,35791.0
TOTAL/DELHI/DELHI-INDORE,2023-04-01,35912.0
TOTAL/DELHI/DELHI-INDORE,2023-05-01,37640.0
TOTAL/DELHI/DELHI-INDORE,2023-06-01,34249.0
TOTAL/DELHI/DELHI-INDORE,2023-07-01,33741.0
TOTAL/DELHI/DELHI-INDORE,2023-08-01,37910.0
TOTAL/DELHI/DELHI-INDORE,2023-09-01,35057.0
TOTAL/DELHI/DELHI-INDORE,2023-10-01,35169.0
TOTAL/DELHI/DELHI-INDORE,2023-11-01,34537.0
TOTAL/DELHI/DELHI-INDORE,2023-12-01,39320.0
